Product Name,Price,Color,Image URLs,Selling Points,Selling Point,Specifications
Men's Floral Tribal 2pcs Shirts Sets Summer Hawaiian Shirt Short Sleeve Short Pants Cuban Collar Tropical Fashion Hawaiian Street Casual Hawaiian Print Summer Spring White Yellow Fuchsia,$34.99,Yellow,"https://litb-cgis.rightinthebox.com/images/170x170/202302/bps/product/inc/oeynvl1675419200781.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202302/bps/product/inc/iaczsq1675419201590.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202305/bps/product/inc/hjzyee1684921287242.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202305/bps/product/inc/olxbqf1684921290320.jpg","['1.', 'Fabric: Polyester', '2.', ""Gender: Men's"", '3.', 'Design: Print', '4.', 'Occasion: Beach', '5.', 'Style: Tropical Hawaiian Designer', '6.', 'Sleeve Length: Short Sleeve', '7.', 'Pattern: Floral', '8.', 'Season: Spring Summer', '9.', 'Quantity: 2pcs']",,
Men's Floral Tribal 2pcs Shirts Sets Summer Hawaiian Shirt Short Sleeve Short Pants Cuban Collar Tropical Fashion Hawaiian Street Casual Hawaiian Print Summer Spring White Yellow Fuchsia,$34.99,Blue Yellow,"https://litb-cgis.rightinthebox.com/images/170x170/202302/bps/product/inc/oeynvl1675419200781.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202302/bps/product/inc/iaczsq1675419201590.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202305/bps/product/inc/hjzyee1684921287242.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202305/bps/product/inc/olxbqf1684921290320.jpg","['1.', 'Fabric: Polyester', '2.', ""Gender: Men's"", '3.', 'Design: Print', '4.', 'Occasion: Beach', '5.', 'Style: Tropical Hawaiian Designer', '6.', 'Sleeve Length: Short Sleeve', '7.', 'Pattern: Floral', '8.', 'Season: Spring Summer', '9.', 'Quantity: 2pcs']",,
Men's Floral Tribal 2pcs Shirts Sets Summer Hawaiian Shirt Short Sleeve Short Pants Cuban Collar Tropical Fashion Hawaiian Street Casual Hawaiian Print Summer Spring White Yellow Fuchsia,$34.99,Coffee,"https://litb-cgis.rightinthebox.com/images/170x170/202302/bps/product/inc/oeynvl1675419200781.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202302/bps/product/inc/iaczsq1675419201590.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202305/bps/product/inc/hjzyee1684921287242.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202305/bps/product/inc/olxbqf1684921290320.jpg","['1.', 'Fabric: Polyester', '2.', ""Gender: Men's"", '3.', 'Design: Print', '4.', 'Occasion: Beach', '5.', 'Style: Tropical Hawaiian Designer', '6.', 'Sleeve Length: Short Sleeve', '7.', 'Pattern: Floral', '8.', 'Season: Spring Summer', '9.', 'Quantity: 2pcs']",,
Men's Floral Tribal 2pcs Shirts Sets Summer Hawaiian Shirt Short Sleeve Short Pants Cuban Collar Tropical Fashion Hawaiian Street Casual Hawaiian Print Summer Spring White Yellow Fuchsia,$34.99,White,"https://litb-cgis.rightinthebox.com/images/170x170/202302/bps/product/inc/oeynvl1675419200781.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202302/bps/product/inc/iaczsq1675419201590.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202305/bps/product/inc/hjzyee1684921287242.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202305/bps/product/inc/olxbqf1684921290320.jpg","['1.', 'Fabric: Polyester', '2.', ""Gender: Men's"", '3.', 'Design: Print', '4.', 'Occasion: Beach', '5.', 'Style: Tropical Hawaiian Designer', '6.', 'Sleeve Length: Short Sleeve', '7.', 'Pattern: Floral', '8.', 'Season: Spring Summer', '9.', 'Quantity: 2pcs']",,
Men's Floral Tribal 2pcs Shirts Sets Summer Hawaiian Shirt Short Sleeve Short Pants Cuban Collar Tropical Fashion Hawaiian Street Casual Hawaiian Print Summer Spring White Yellow Fuchsia,$34.99,Orange,"https://litb-cgis.rightinthebox.com/images/170x170/202302/bps/product/inc/oeynvl1675419200781.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202302/bps/product/inc/iaczsq1675419201590.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202305/bps/product/inc/hjzyee1684921287242.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202305/bps/product/inc/olxbqf1684921290320.jpg","['1.', 'Fabric: Polyester', '2.', ""Gender: Men's"", '3.', 'Design: Print', '4.', 'Occasion: Beach', '5.', 'Style: Tropical Hawaiian Designer', '6.', 'Sleeve Length: Short Sleeve', '7.', 'Pattern: Floral', '8.', 'Season: Spring Summer', '9.', 'Quantity: 2pcs']",,
Men's Floral Cloud Shirts Sets Shirt Linen Shirt Short Sleeve Stand Collar Resort Vacation Daily Wear Going out Buttons Print Summer Spring & Summer Sky Blue,$45.99,,"https://litb-cgis.rightinthebox.com/images/170x170/202403/bps/product/inc/yemocn1711419516527.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202403/bps/product/inc/ebmugx1711419517609.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202403/bps/product/inc/mynhel1711419519346.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/qmvnvm1705377479012.jpg","['1.', 'Design: Print Buttons', '2.', 'Neckline: Stand Collar', '3.', 'Sleeve Length: Short Sleeve', '4.', 'Pattern: Floral', '5.', 'Season: Summer']",,
Men's Letter 2pcs Tees sets Matching Sets Short Sleeve Short Pants Crewneck Fashion Streetwear Gymnatics Outdoor Daily Wear Going out Drawstring Elastic Waist Summer Black White Pink,$30.99,,"https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/ptahal1672199054744.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/mmdaut1672199055342.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/wixvjl1672199055916.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/uslbth1672199056556.jpg","['1.', 'Fabric: Polyester', '2.', ""Gender: Men's"", '3.', 'Design: Elastic Waist Drawstring', '4.', 'Sleeve Length: Short Sleeve', '5.', 'Pattern: Letter', '6.', 'Season: Summer', '7.', 'Quantity: 2pcs']",,
Men's Letter 2pcs Tees sets Matching Sets Short Sleeve Short Pants Crewneck Fashion Streetwear Gymnatics Outdoor Daily Wear Going out Drawstring Elastic Waist Summer Black White Pink,$30.99,Green,"https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/ptahal1672199054744.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/mmdaut1672199055342.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/wixvjl1672199055916.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/uslbth1672199056556.jpg","['1.', 'Fabric: Polyester', '2.', ""Gender: Men's"", '3.', 'Design: Elastic Waist Drawstring', '4.', 'Sleeve Length: Short Sleeve', '5.', 'Pattern: Letter', '6.', 'Season: Summer', '7.', 'Quantity: 2pcs']",,
Men's Letter 2pcs Tees sets Matching Sets Short Sleeve Short Pants Crewneck Fashion Streetwear Gymnatics Outdoor Daily Wear Going out Drawstring Elastic Waist Summer Black White Pink,$30.99,Blue,"https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/ptahal1672199054744.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/mmdaut1672199055342.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/wixvjl1672199055916.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/uslbth1672199056556.jpg","['1.', 'Fabric: Polyester', '2.', ""Gender: Men's"", '3.', 'Design: Elastic Waist Drawstring', '4.', 'Sleeve Length: Short Sleeve', '5.', 'Pattern: Letter', '6.', 'Season: Summer', '7.', 'Quantity: 2pcs']",,
Men's Letter 2pcs Tees sets Matching Sets Short Sleeve Short Pants Crewneck Fashion Streetwear Gymnatics Outdoor Daily Wear Going out Drawstring Elastic Waist Summer Black White Pink,$30.99,Black,"https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/ptahal1672199054744.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/mmdaut1672199055342.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/wixvjl1672199055916.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/uslbth1672199056556.jpg","['1.', 'Fabric: Polyester', '2.', ""Gender: Men's"", '3.', 'Design: Elastic Waist Drawstring', '4.', 'Sleeve Length: Short Sleeve', '5.', 'Pattern: Letter', '6.', 'Season: Summer', '7.', 'Quantity: 2pcs']",,
Men's Letter 2pcs Tees sets Matching Sets Short Sleeve Short Pants Crewneck Fashion Streetwear Gymnatics Outdoor Daily Wear Going out Drawstring Elastic Waist Summer Black White Pink,$30.99,White,"https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/ptahal1672199054744.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/mmdaut1672199055342.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/wixvjl1672199055916.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/uslbth1672199056556.jpg","['1.', 'Fabric: Polyester', '2.', ""Gender: Men's"", '3.', 'Design: Elastic Waist Drawstring', '4.', 'Sleeve Length: Short Sleeve', '5.', 'Pattern: Letter', '6.', 'Season: Summer', '7.', 'Quantity: 2pcs']",,
Men's Letter 2pcs Tees sets Matching Sets Short Sleeve Short Pants Crewneck Fashion Streetwear Gymnatics Outdoor Daily Wear Going out Drawstring Elastic Waist Summer Black White Pink,$30.99,Pink,"https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/ptahal1672199054744.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/mmdaut1672199055342.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/wixvjl1672199055916.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/uslbth1672199056556.jpg","['1.', 'Fabric: Polyester', '2.', ""Gender: Men's"", '3.', 'Design: Elastic Waist Drawstring', '4.', 'Sleeve Length: Short Sleeve', '5.', 'Pattern: Letter', '6.', 'Season: Summer', '7.', 'Quantity: 2pcs']",,
Men's Letter 2pcs Tees sets Matching Sets Short Sleeve Short Pants Crewneck Fashion Streetwear Gymnatics Outdoor Daily Wear Going out Drawstring Elastic Waist Summer Black White Pink,$30.99,Gray,"https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/ptahal1672199054744.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/mmdaut1672199055342.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/wixvjl1672199055916.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/uslbth1672199056556.jpg","['1.', 'Fabric: Polyester', '2.', ""Gender: Men's"", '3.', 'Design: Elastic Waist Drawstring', '4.', 'Sleeve Length: Short Sleeve', '5.', 'Pattern: Letter', '6.', 'Season: Summer', '7.', 'Quantity: 2pcs']",,
Men's Letter 2pcs Tees sets Matching Sets Short Sleeve Short Pants Crewneck Fashion Streetwear Gymnatics Outdoor Daily Wear Going out Drawstring Elastic Waist Summer Black White Pink,$30.99,khaki,"https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/ptahal1672199054744.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/mmdaut1672199055342.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/wixvjl1672199055916.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202212/bps/product/inc/uslbth1672199056556.jpg","['1.', 'Fabric: Polyester', '2.', ""Gender: Men's"", '3.', 'Design: Elastic Waist Drawstring', '4.', 'Sleeve Length: Short Sleeve', '5.', 'Pattern: Letter', '6.', 'Season: Summer', '7.', 'Quantity: 2pcs']",,
Men's 2 Piece Shirt Set Summer Set Matching Sets Casual Shirt Button Up Shirt Plain Vacation Daily Black White Royal Blue Green Short Sleeve Collar Summer Clothing Apparel,$31.99,,"https://litb-cgis.rightinthebox.com/images/170x170/202501/bps/product/inc/hcqyvq1736758314578.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202501/bps/product/inc/zixubu1736758315713.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202501/bps/product/inc/ftsoyh1736758317012.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202501/bps/product/inc/vgpwej1736758317745.jpg","['1.', 'Sleeve Length: Short Sleeve', '2.', 'Season: Summer']",,
Men's 2 Piece Shirt Set Summer Set Matching Sets Casual Shirt Button Up Shirt Plain Vacation Daily Black White Royal Blue Green Short Sleeve Collar Summer Clothing Apparel,$31.99,Green,"https://litb-cgis.rightinthebox.com/images/170x170/202501/bps/product/inc/hcqyvq1736758314578.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202501/bps/product/inc/zixubu1736758315713.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202501/bps/product/inc/ftsoyh1736758317012.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202501/bps/product/inc/vgpwej1736758317745.jpg","['1.', 'Sleeve Length: Short Sleeve', '2.', 'Season: Summer']",,
Men's 2 Piece Shirt Set Summer Set Matching Sets Casual Shirt Button Up Shirt Plain Vacation Daily Black White Royal Blue Green Short Sleeve Collar Summer Clothing Apparel,$31.99,Black,"https://litb-cgis.rightinthebox.com/images/170x170/202501/bps/product/inc/hcqyvq1736758314578.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202501/bps/product/inc/zixubu1736758315713.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202501/bps/product/inc/ftsoyh1736758317012.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202501/bps/product/inc/vgpwej1736758317745.jpg","['1.', 'Sleeve Length: Short Sleeve', '2.', 'Season: Summer']",,
Men's 2 Piece Shirt Set Summer Set Matching Sets Casual Shirt Button Up Shirt Plain Vacation Daily Black White Royal Blue Green Short Sleeve Collar Summer Clothing Apparel,$31.99,Royal Blue,"https://litb-cgis.rightinthebox.com/images/170x170/202501/bps/product/inc/hcqyvq1736758314578.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202501/bps/product/inc/zixubu1736758315713.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202501/bps/product/inc/ftsoyh1736758317012.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202501/bps/product/inc/vgpwej1736758317745.jpg","['1.', 'Sleeve Length: Short Sleeve', '2.', 'Season: Summer']",,
Men's Graphic 2pcs Tees sets Summer Tops Short Sleeve Short Pants Crew Neck Sport Casual Outdoor Vacation Sport 3D Print Summer White,$26.99,,"https://litb-cgis.rightinthebox.com/images/170x170/202503/bps/product/inc/iiupga1742296566127.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202503/bps/product/inc/fuoidu1742296567739.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/okfsxc1704964088436.jpg","['1.', 'Sleeve Length: Short Sleeve', '2.', 'Season: Summer']",,
Men's Leaves Tropical Plants 2pcs Shirts Sets Summer Hawaiian Shirt Short Sleeve Short Pants Cuban Collar Tropical Fashion Hawaiian Street Casual Hawaiian Print Summer Spring Black White Blue,$34.99,,"https://litb-cgis.rightinthebox.com/images/170x170/202303/bps/product/inc/ryykjt1678033002190.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202303/bps/product/inc/tipifk1678033002617.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202303/bps/product/inc/tuyotq1678033002984.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202303/bps/product/inc/ouyaci1678033003344.jpg","['1.', 'Fabric: Polyester', '2.', ""Gender: Men's"", '3.', 'Design: Print', '4.', 'Occasion: Beach', '5.', 'Style: Tropical Hawaiian Designer', '6.', 'Sleeve Length: Short Sleeve', '7.', 'Season: Spring Summer', '8.', 'Quantity: 2pcs']",,
Men's Leaves Tropical Plants 2pcs Shirts Sets Summer Hawaiian Shirt Short Sleeve Short Pants Cuban Collar Tropical Fashion Hawaiian Street Casual Hawaiian Print Summer Spring Black White Blue,$34.99,White,"https://litb-cgis.rightinthebox.com/images/170x170/202303/bps/product/inc/ryykjt1678033002190.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202303/bps/product/inc/tipifk1678033002617.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202303/bps/product/inc/tuyotq1678033002984.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202303/bps/product/inc/ouyaci1678033003344.jpg","['1.', 'Fabric: Polyester', '2.', ""Gender: Men's"", '3.', 'Design: Print', '4.', 'Occasion: Beach', '5.', 'Style: Tropical Hawaiian Designer', '6.', 'Sleeve Length: Short Sleeve', '7.', 'Season: Spring Summer', '8.', 'Quantity: 2pcs']",,
Men's Leaves Tropical Plants 2pcs Shirts Sets Summer Hawaiian Shirt Short Sleeve Short Pants Cuban Collar Tropical Fashion Hawaiian Street Casual Hawaiian Print Summer Spring Black White Blue,$34.99,Blue,"https://litb-cgis.rightinthebox.com/images/170x170/202303/bps/product/inc/ryykjt1678033002190.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202303/bps/product/inc/tipifk1678033002617.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202303/bps/product/inc/tuyotq1678033002984.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202303/bps/product/inc/ouyaci1678033003344.jpg","['1.', 'Fabric: Polyester', '2.', ""Gender: Men's"", '3.', 'Design: Print', '4.', 'Occasion: Beach', '5.', 'Style: Tropical Hawaiian Designer', '6.', 'Sleeve Length: Short Sleeve', '7.', 'Season: Spring Summer', '8.', 'Quantity: 2pcs']",,
Men's Leaves Tropical Plants 2pcs Shirts Sets Summer Hawaiian Shirt Short Sleeve Short Pants Cuban Collar Tropical Fashion Hawaiian Street Casual Hawaiian Print Summer Spring Black White Blue,$34.99,Green,"https://litb-cgis.rightinthebox.com/images/170x170/202303/bps/product/inc/ryykjt1678033002190.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202303/bps/product/inc/tipifk1678033002617.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202303/bps/product/inc/tuyotq1678033002984.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202303/bps/product/inc/ouyaci1678033003344.jpg","['1.', 'Fabric: Polyester', '2.', ""Gender: Men's"", '3.', 'Design: Print', '4.', 'Occasion: Beach', '5.', 'Style: Tropical Hawaiian Designer', '6.', 'Sleeve Length: Short Sleeve', '7.', 'Season: Spring Summer', '8.', 'Quantity: 2pcs']",,
Men's Leaves Tropical Plants 2pcs Shirts Sets Summer Hawaiian Shirt Short Sleeve Short Pants Cuban Collar Tropical Fashion Hawaiian Street Casual Hawaiian Print Summer Spring Black White Blue,$34.99,Dark Blue,"https://litb-cgis.rightinthebox.com/images/170x170/202303/bps/product/inc/ryykjt1678033002190.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202303/bps/product/inc/tipifk1678033002617.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202303/bps/product/inc/tuyotq1678033002984.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202303/bps/product/inc/ouyaci1678033003344.jpg","['1.', 'Fabric: Polyester', '2.', ""Gender: Men's"", '3.', 'Design: Print', '4.', 'Occasion: Beach', '5.', 'Style: Tropical Hawaiian Designer', '6.', 'Sleeve Length: Short Sleeve', '7.', 'Season: Spring Summer', '8.', 'Quantity: 2pcs']",,
Men's Graphic Tropical Plants 2pcs Shirts Sets Summer Hawaiian Shirt Short Sleeve Short Pants Turndown Fashion Hawaiian Designer Outdoor Vacation Casual 3D Print Button-Down Summer Spring Black,$34.99,,https://litb-cgis.rightinthebox.com/images/170x170/202201/bps/product/inc/xacogw1642042701030.jpg,"['1.', 'Fabric: Polyester', '2.', ""Gender: Men's"", '3.', 'Occasion: Vacation Beach', '4.', 'Style: Designer Hawaiian Casual', '5.', 'Neckline: Turndown', '6.', 'Sleeve Length: Short Sleeve', '7.', 'Season: Spring Summer', '8.', 'Quantity: 2pcs']",,
Men's 2 Piece Shirt Set Summer Set Matching Sets Casual Shirt Button Up Shirt Black White Royal Blue khaki Light Blue Short Sleeve Plain Collar Vacation Daily Clothing Apparel Fashion Casual,$32.99,,"https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/mfedol1734686845816.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/abotuh1734686846996.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/esiigg1734686848185.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/jwdtrz1734686849316.jpg",,"['1.', 'Season: Summer']",
Men's 2 Piece Shirt Set Summer Set Matching Sets Casual Shirt Button Up Shirt Black White Royal Blue khaki Light Blue Short Sleeve Plain Collar Vacation Daily Clothing Apparel Fashion Casual,$32.99,White,"https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/mfedol1734686845816.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/abotuh1734686846996.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/esiigg1734686848185.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/jwdtrz1734686849316.jpg",,"['1.', 'Season: Summer']",
Men's 2 Piece Shirt Set Summer Set Matching Sets Casual Shirt Button Up Shirt Black White Royal Blue khaki Light Blue Short Sleeve Plain Collar Vacation Daily Clothing Apparel Fashion Casual,$32.99,khaki,"https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/mfedol1734686845816.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/abotuh1734686846996.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/esiigg1734686848185.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/jwdtrz1734686849316.jpg",,"['1.', 'Season: Summer']",
Men's 2 Piece Shirt Set Summer Set Matching Sets Casual Shirt Button Up Shirt Black White Royal Blue khaki Light Blue Short Sleeve Plain Collar Vacation Daily Clothing Apparel Fashion Casual,$32.99,Light Blue,"https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/mfedol1734686845816.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/abotuh1734686846996.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/esiigg1734686848185.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/jwdtrz1734686849316.jpg",,"['1.', 'Season: Summer']",
Men's 2 Piece Shirt Set Summer Set Matching Sets Casual Shirt Button Up Shirt Black White Royal Blue khaki Light Blue Short Sleeve Plain Collar Vacation Daily Clothing Apparel Fashion Casual,$32.99,Royal Blue,"https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/mfedol1734686845816.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/abotuh1734686846996.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/esiigg1734686848185.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/jwdtrz1734686849316.jpg",,"['1.', 'Season: Summer']",
Men's Guayabera Shirt 2 Piece Shirt Set Matching Sets Casual Shirt Plain Vacation Going out Black White Light Blue Long Sleeve Standing Collar Spring & Summer Clothing Apparel Front Pocket,$42.99,,"https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/fhlsxq1734327992063.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/lhaxdz1734327986815.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/dutwaf1734327988092.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/wthzlc1734327989423.jpg",,"['1.', 'Sleeve Length: Long Sleeve']",
Men's Guayabera Shirt 2 Piece Shirt Set Matching Sets Casual Shirt Plain Vacation Going out Black White Light Blue Long Sleeve Standing Collar Spring & Summer Clothing Apparel Front Pocket,$42.99,Light Blue,"https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/fhlsxq1734327992063.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/lhaxdz1734327986815.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/dutwaf1734327988092.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/wthzlc1734327989423.jpg",,"['1.', 'Sleeve Length: Long Sleeve']",
Men's Guayabera Shirt 2 Piece Shirt Set Matching Sets Casual Shirt Plain Vacation Going out Black White Light Blue Long Sleeve Standing Collar Spring & Summer Clothing Apparel Front Pocket,$42.99,White,"https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/fhlsxq1734327992063.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/lhaxdz1734327986815.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/dutwaf1734327988092.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/wthzlc1734327989423.jpg",,"['1.', 'Sleeve Length: Long Sleeve']",
Men's Line 2pcs Shirts Sets Casual Shirt Short Sleeve Short Pants Cuban Collar Casual Daily Party Casual Daily 3D Print Summer Black,$32.99,,"https://litb-cgis.rightinthebox.com/images/170x170/202503/bps/product/inc/mnlqxa1741665164418.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/qinuqo1704964088863.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/okfsxc1704964088436.jpg","['1.', 'Sleeve Length: Short Sleeve', '2.', 'Season: Summer']",,
Men's Horizontal Stripes 2pcs Tees sets Short Sleeve Short Pants Crew Neck Sport Casual Sport Casual Daily 3D Print Summer Black,$25.99,,"https://litb-cgis.rightinthebox.com/images/170x170/202505/bps/product/inc/csurub1747391154649.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202505/bps/product/inc/ilpmtc1747391156196.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202404/bps/product/inc/pqerke1712038325876.jpg","['1.', 'Sleeve Length: Short Sleeve', '2.', 'Season: Summer']",,
Men's Geometry Ethnic 2pcs Shirts Sets Summer Hawaiian Shirt Short Sleeve Short Pants Cuban Collar Fashion Streetwear Designer Outdoor Street Daily Print Summer Spring Black Yellow Blue,$34.99,,"https://litb-cgis.rightinthebox.com/images/170x170/202306/bps/product/inc/nusiqd1686938975217.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202306/bps/product/inc/nfqkvq1686938976268.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202306/bps/product/inc/sidshk1686938977207.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202307/bps/product/inc/bgcruu1689053800555.jpg","['1.', 'Fabric: Polyester', '2.', ""Gender: Men's"", '3.', 'Design: Print', '4.', 'Occasion: Daily', '5.', 'Style: Designer', '6.', 'Sleeve Length: Short Sleeve', '7.', 'Season: Spring Summer', '8.', 'Quantity: 2pcs']",,
